unique_id,rating_1,rating_2,rating_3,consensus,raters
DOSEESC_EM01_10.16.2017_10_19_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_10_20_27,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_10_20_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_10_21_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_10_23_34,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_10_25_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_10_25_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_10_26_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_10_27_26,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_10_28_19,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_10_28_27,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_10_41_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_10_44_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_16_27,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_16_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_17_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_11_19_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_19_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_21_29,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_22_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_22_28,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_23_27,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_11_24_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_25_28,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_11_26_30,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_27_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_29_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_11_30_19,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_11_30_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_11_40_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_41_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_11_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_17_27,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_17_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_19_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_12_24_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_25_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_12_26_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_12_26_28,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_12_27_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_12_29_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_30_18,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_12_43_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_12_45_34,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_13_16_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_16_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_13_18_28,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_13_18_32,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_13_18_40,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_19_25,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_20_31,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_23_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_24_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_24_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_13_25_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_13_27_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_29_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_13_34_19,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_41_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_13_44_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_13_46_34,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_14_15_30,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_17_29,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_14_18_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_14_18_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_19_32,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_19_40,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_20_33,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_20_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_21_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_14_21_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_23_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_25_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_27_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_14_28_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_29_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_14_33_19,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_37_18,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_44_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_14_45_32,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_15_15_30,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_15_16_36,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_15_18_28,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_15_20_35,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_15_21_29,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_15_28_22,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_15_45_36,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_16_17_31,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_16_18_30,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_16_19_27,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_16_20_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_16_21_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_16_22_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_16_28_23,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_16_30_20,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_16_42_40,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_16_45_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_17_20_28,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_17_20_34,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_17_22_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_17_23_38,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_17_43_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_18_21_29,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_18_22_32,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_18_25_29,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_18_26_31,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_18_28_25,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_18_42_37,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_19_22_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_19_23_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_19_25_25,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_19_25_29,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_19_27_25,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_19_27_29,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_20_28_24,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_5_27_38,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_6_27_40,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_7_27_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_8_22_33,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_8_38_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_8_39_40,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_8_44_36,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_20_30,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_21_30,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_23_30,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_24_27,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_26_20,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_9_26_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_27_21,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_29_24,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_36_41,Acceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_38_42,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM01_10.16.2017_9_40_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_40_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_41_41,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM01_10.16.2017_9_43_38,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM01_10.16.2017_9_45_33,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_10_42_36,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_10_42_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_10_46_40,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_11_42_43,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_11_47_39,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_12_45_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_12_46_40,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_13_40_22,Unacceptable,Acceptable,Acceptable,Acceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_15_37_22,Acceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_15_42_24,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_16_42_21,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_17_39_24,Unacceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_17_41_23,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_17_42_22,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
DOSEESC_EM02_10.19.2017_18_37_21,Unacceptable,Acceptable,Unacceptable,Unacceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_18_37_25,Unacceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_18_39_21,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_18_40_22,Unacceptable,Unacceptable,Acceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_19_41_26,Acceptable,Unacceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_20_36_22,Unacceptable,Acceptable,Acceptable,Acceptable,"['Sulaiman Sheriff', 'Hyunsuk Shim', 'Brent Weinberg']"
DOSEESC_EM02_10.19.2017_21_37_22,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_21_37_26,Acceptable,Acceptable,Acceptable,Acceptable,"['Harish Poptani', 'Hui-Kuo Shu', 'Brian Soher']"
DOSEESC_EM02_10.19.2017_21_39_26,Unacceptable,Unacceptable,Unacceptable,Unacceptable,"['Andrew Maudsley', 'Eric Mellon', 'Hyunsuk Shim']"
